,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
19,0.00919655172413793,80.0,49.0,2011-10-07 15,"北京北, 北展北街, 西城区, 100032, 中国",39.940738944234944,116.34796167480728,0.0,1.384016865713303
20,0.00919655172413793,80.0,41.0,2011-10-07 15,"大运村路, 五道口, 海淀路社区, 海淀区, 100083, 中国",39.9792383333333,116.334933333333,0.0,1.384016865713303
21,0.00919655172413793,80.0,38.0,2011-10-07 15,"北四环西路, 中关村, 稻香园南社区, 海淀区, 10080, 中国",39.98411684210527,116.29927324561407,0.0,1.384016865713303
22,0.00919655172413793,80.0,36.0,2011-10-07 15,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97612423728814,116.31103274011309,0.0,1.384016865713303
23,0.00919655172413793,80.0,16.0,2011-10-07 15,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97513314026189,116.33384529419745,0.0,1.384016865713303
24,0.00919655172413793,80.0,7.0,2011-10-07 15,"星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97726155555557,116.33030686111107,1.0,1.384016865713303
25,0.00919655172413793,80.0,14.0,2011-10-07 15,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97519426833917,116.31268332304528,0.0,1.384016865713303
26,0.00919655172413793,80.0,4.0,2011-10-07 15,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97595090924776,116.33157635030828,0.0,1.384016865713303
27,0.00919655172413793,80.0,3.0,2011-10-07 15,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97803971474186,116.3317192164997,0.0,1.384016865713303
28,0.00919655172413793,80.0,121.0,2011-10-07 15,"中国艺术品大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974625,116.328284166667,0.0,1.384016865713303
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.6832834996955639,3.0,3.0,2011-10-07 15,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97803971474186,116.3317192164997,1.0,4.56367371841911e-06
1,5.892965870301287e-07,3.0,1.0,2011-10-07 15,"微软亚洲研究院, 善缘街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.97861458837935,116.30449875695587,0.0,4.56367371841911e-06
2,5.892965870301287e-07,3.0,64.0,2011-10-07 15,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.3571323951593,116.01738270436209,0.0,4.56367371841911e-06
3,5.892965870301287e-07,3.0,12.0,2011-10-07 15,"紫金数码园5号楼, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97721239130435,116.32925536231885,0.0,4.56367371841911e-06
4,5.892965870301287e-07,3.0,111.0,2011-10-07 15,"CNIC, 4, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98003313333333,116.32984473333336,0.0,4.56367371841911e-06
5,5.892965870301287e-07,3.0,107.0,2011-10-07 15,"海淀交通支队中关村大队, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97716183908045,116.327778678161,0.0,4.56367371841911e-06
6,5.892965870301287e-07,3.0,99.0,2011-10-07 15,"北京银行, 中关村南路, 科育社区, 海淀路社区, 海淀区, 100190, 中国",39.97986,116.319308333333,0.0,4.56367371841911e-06
7,5.892965870301287e-07,3.0,32.0,2011-10-07 15,"中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97421821839081,116.31150954022993,0.0,4.56367371841911e-06
8,5.892965870301287e-07,3.0,95.0,2011-10-07 15,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97998892156863,116.32718764705886,0.0,4.56367371841911e-06
9,5.892965870301287e-07,3.0,93.0,2011-10-07 15,"彩和坊路, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.9765164799628,116.30291159443328,0.0,4.56367371841911e-06
10,5.892965870301287e-07,3.0,80.0,2011-10-07 15,"航天恆星大廈, 知春路, 中关村, 海淀路社区, 海淀区, 北京市, 100098, 中国",39.974901488269786,116.32260119501458,0.0,4.56367371841911e-06
11,5.892965870301287e-07,3.0,76.0,2011-10-07 15,"理想国际大厦, 海淀北一街, 科育社区, 海淀路社区, 海淀区, 100080, 中国",39.98298169753085,116.3038847222222,0.0,4.56367371841911e-06
12,5.892965870301287e-07,3.0,18.0,2011-10-07 15,"招商银行, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9771986781609,116.30741557471264,0.0,4.56367371841911e-06
13,5.892965870301287e-07,3.0,5.0,2011-10-07 15,"中国邮政, 海淀西街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.980067360677644,116.30343277885576,0.0,4.56367371841911e-06
14,5.892965870301287e-07,3.0,65.0,2011-10-07 15,"首开智慧社停车场, 8, 育知东路, 田园风光雅园, 东小口村, 昌平区, 102208, 中国",40.0722433333333,116.32895833333299,0.0,4.56367371841911e-06
15,5.892965870301287e-07,3.0,63.0,2011-10-07 15,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.359300301083,116.01389083964958,0.0,4.56367371841911e-06
16,5.892965870301287e-07,3.0,2.0,2011-10-07 15,"海淀南路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.974546964506175,116.30366286265448,0.0,4.56367371841911e-06
17,5.892965870301287e-07,3.0,62.0,2011-10-07 15,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.35475832702711,116.007188601575,0.0,4.56367371841911e-06
18,5.892965870301287e-07,3.0,60.0,2011-10-07 15,"ticket office, 八达岭隧道, 延庆区, 延庆县 / Yanqing, 中国",40.35608691672286,116.00193538160816,0.0,4.56367371841911e-06
19,5.892965870301287e-07,3.0,51.0,2011-10-07 15,"Home Inn Beijing North Railway Station, 西直门北大街, 西城区, 100032, 中国",39.94364963126355,116.3468626377705,0.0,4.56367371841911e-06
20,5.892965870301287e-07,3.0,49.0,2011-10-07 15,"北京北, 北展北街, 西城区, 100032, 中国",39.940738944234944,116.34796167480728,0.0,4.56367371841911e-06
21,5.892965870301287e-07,3.0,41.0,2011-10-07 15,"大运村路, 五道口, 海淀路社区, 海淀区, 100083, 中国",39.9792383333333,116.334933333333,0.0,4.56367371841911e-06
22,5.892965870301287e-07,3.0,38.0,2011-10-07 15,"北四环西路, 中关村, 稻香园南社区, 海淀区, 10080, 中国",39.98411684210527,116.29927324561407,0.0,4.56367371841911e-06
23,5.892965870301287e-07,3.0,36.0,2011-10-07 15,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97612423728814,116.31103274011309,0.0,4.56367371841911e-06
24,5.892965870301287e-07,3.0,16.0,2011-10-07 15,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97513314026189,116.33384529419745,0.0,4.56367371841911e-06
25,5.892965870301287e-07,3.0,7.0,2011-10-07 15,"星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97726155555557,116.33030686111107,0.0,4.56367371841911e-06
26,5.892965870301287e-07,3.0,14.0,2011-10-07 15,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97519426833917,116.31268332304528,0.0,4.56367371841911e-06
27,5.892965870301287e-07,3.0,4.0,2011-10-07 15,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97595090924776,116.33157635030828,0.0,4.56367371841911e-06
28,5.892965870301287e-07,3.0,121.0,2011-10-07 15,"中国艺术品大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974625,116.328284166667,0.0,4.56367371841911e-06
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999718600883604,3.0,3.0,2011-10-07 16,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97803971474186,116.3317192164997,1.0,5.317961179469371e-06
1,1.0049968443099102e-06,3.0,1.0,2011-10-07 16,"微软亚洲研究院, 善缘街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.97861458837935,116.30449875695587,0.0,5.317961179469371e-06
2,1.0049968443099102e-06,3.0,64.0,2011-10-07 16,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.3571323951593,116.01738270436209,0.0,5.317961179469371e-06
3,1.0049968443099102e-06,3.0,12.0,2011-10-07 16,"紫金数码园5号楼, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97721239130435,116.32925536231885,0.0,5.317961179469371e-06
4,1.0049968443099102e-06,3.0,111.0,2011-10-07 16,"CNIC, 4, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98003313333333,116.32984473333336,0.0,5.317961179469371e-06
5,1.0049968443099102e-06,3.0,107.0,2011-10-07 16,"海淀交通支队中关村大队, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97716183908045,116.327778678161,0.0,5.317961179469371e-06
6,1.0049968443099102e-06,3.0,99.0,2011-10-07 16,"北京银行, 中关村南路, 科育社区, 海淀路社区, 海淀区, 100190, 中国",39.97986,116.319308333333,0.0,5.317961179469371e-06
7,1.0049968443099102e-06,3.0,32.0,2011-10-07 16,"中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97421821839081,116.31150954022993,0.0,5.317961179469371e-06
8,1.0049968443099102e-06,3.0,95.0,2011-10-07 16,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97998892156863,116.32718764705886,0.0,5.317961179469371e-06
9,1.0049968443099102e-06,3.0,93.0,2011-10-07 16,"彩和坊路, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.9765164799628,116.30291159443328,0.0,5.317961179469371e-06
10,1.0049968443099102e-06,3.0,80.0,2011-10-07 16,"航天恆星大廈, 知春路, 中关村, 海淀路社区, 海淀区, 北京市, 100098, 中国",39.974901488269786,116.32260119501458,0.0,5.317961179469371e-06
11,1.0049968443099102e-06,3.0,76.0,2011-10-07 16,"理想国际大厦, 海淀北一街, 科育社区, 海淀路社区, 海淀区, 100080, 中国",39.98298169753085,116.3038847222222,0.0,5.317961179469371e-06
12,1.0049968443099102e-06,3.0,18.0,2011-10-07 16,"招商银行, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9771986781609,116.30741557471264,0.0,5.317961179469371e-06
13,1.0049968443099102e-06,3.0,5.0,2011-10-07 16,"中国邮政, 海淀西街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.980067360677644,116.30343277885576,0.0,5.317961179469371e-06
14,1.0049968443099102e-06,3.0,65.0,2011-10-07 16,"首开智慧社停车场, 8, 育知东路, 田园风光雅园, 东小口村, 昌平区, 102208, 中国",40.0722433333333,116.32895833333299,0.0,5.317961179469371e-06
15,1.0049968443099102e-06,3.0,63.0,2011-10-07 16,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.359300301083,116.01389083964958,0.0,5.317961179469371e-06
16,1.0049968443099102e-06,3.0,2.0,2011-10-07 16,"海淀南路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.974546964506175,116.30366286265448,0.0,5.317961179469371e-06
17,1.0049968443099102e-06,3.0,62.0,2011-10-07 16,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.35475832702711,116.007188601575,0.0,5.317961179469371e-06
18,1.0049968443099102e-06,3.0,60.0,2011-10-07 16,"ticket office, 八达岭隧道, 延庆区, 延庆县 / Yanqing, 中国",40.35608691672286,116.00193538160816,0.0,5.317961179469371e-06
19,1.0049968443099102e-06,3.0,51.0,2011-10-07 16,"Home Inn Beijing North Railway Station, 西直门北大街, 西城区, 100032, 中国",39.94364963126355,116.3468626377705,0.0,5.317961179469371e-06
20,1.0049968443099102e-06,3.0,49.0,2011-10-07 16,"北京北, 北展北街, 西城区, 100032, 中国",39.940738944234944,116.34796167480728,0.0,5.317961179469371e-06
21,1.0049968443099102e-06,3.0,41.0,2011-10-07 16,"大运村路, 五道口, 海淀路社区, 海淀区, 100083, 中国",39.9792383333333,116.334933333333,0.0,5.317961179469371e-06
22,1.0049968443099102e-06,3.0,38.0,2011-10-07 16,"北四环西路, 中关村, 稻香园南社区, 海淀区, 10080, 中国",39.98411684210527,116.29927324561407,0.0,5.317961179469371e-06
23,1.0049968443099102e-06,3.0,36.0,2011-10-07 16,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97612423728814,116.31103274011309,0.0,5.317961179469371e-06
24,1.0049968443099102e-06,3.0,16.0,2011-10-07 16,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97513314026189,116.33384529419745,0.0,5.317961179469371e-06
25,1.0049968443099102e-06,3.0,7.0,2011-10-07 16,"星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97726155555557,116.33030686111107,0.0,5.317961179469371e-06
26,1.0049968443099102e-06,3.0,14.0,2011-10-07 16,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97519426833917,116.31268332304528,0.0,5.317961179469371e-06
27,1.0049968443099102e-06,3.0,4.0,2011-10-07 16,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97595090924776,116.33157635030828,0.0,5.317961179469371e-06
28,1.0049968443099102e-06,3.0,121.0,2011-10-07 16,"中国艺术品大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974625,116.328284166667,0.0,5.317961179469371e-06
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999688898567612,3.0,3.0,2011-10-07 17,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97803971474186,116.3317192164997,1.0,5.8793720682066675e-06
1,1.1110765442852905e-06,3.0,1.0,2011-10-07 17,"微软亚洲研究院, 善缘街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.97861458837935,116.30449875695587,0.0,5.8793720682066675e-06
2,1.1110765442852905e-06,3.0,64.0,2011-10-07 17,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.3571323951593,116.01738270436209,0.0,5.8793720682066675e-06
3,1.1110765442852905e-06,3.0,12.0,2011-10-07 17,"紫金数码园5号楼, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97721239130435,116.32925536231885,0.0,5.8793720682066675e-06
4,1.1110765442852905e-06,3.0,111.0,2011-10-07 17,"CNIC, 4, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98003313333333,116.32984473333336,0.0,5.8793720682066675e-06
5,1.1110765442852905e-06,3.0,107.0,2011-10-07 17,"海淀交通支队中关村大队, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97716183908045,116.327778678161,0.0,5.8793720682066675e-06
6,1.1110765442852905e-06,3.0,99.0,2011-10-07 17,"北京银行, 中关村南路, 科育社区, 海淀路社区, 海淀区, 100190, 中国",39.97986,116.319308333333,0.0,5.8793720682066675e-06
7,1.1110765442852905e-06,3.0,32.0,2011-10-07 17,"中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97421821839081,116.31150954022993,0.0,5.8793720682066675e-06
8,1.1110765442852905e-06,3.0,95.0,2011-10-07 17,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97998892156863,116.32718764705886,0.0,5.8793720682066675e-06
9,1.1110765442852905e-06,3.0,93.0,2011-10-07 17,"彩和坊路, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.9765164799628,116.30291159443328,0.0,5.8793720682066675e-06
10,1.1110765442852905e-06,3.0,80.0,2011-10-07 17,"航天恆星大廈, 知春路, 中关村, 海淀路社区, 海淀区, 北京市, 100098, 中国",39.974901488269786,116.32260119501458,0.0,5.8793720682066675e-06
11,1.1110765442852905e-06,3.0,76.0,2011-10-07 17,"理想国际大厦, 海淀北一街, 科育社区, 海淀路社区, 海淀区, 100080, 中国",39.98298169753085,116.3038847222222,0.0,5.8793720682066675e-06
12,1.1110765442852905e-06,3.0,18.0,2011-10-07 17,"招商银行, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9771986781609,116.30741557471264,0.0,5.8793720682066675e-06
13,1.1110765442852905e-06,3.0,5.0,2011-10-07 17,"中国邮政, 海淀西街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.980067360677644,116.30343277885576,0.0,5.8793720682066675e-06
14,1.1110765442852905e-06,3.0,65.0,2011-10-07 17,"首开智慧社停车场, 8, 育知东路, 田园风光雅园, 东小口村, 昌平区, 102208, 中国",40.0722433333333,116.32895833333299,0.0,5.8793720682066675e-06
15,1.1110765442852905e-06,3.0,63.0,2011-10-07 17,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.359300301083,116.01389083964958,0.0,5.8793720682066675e-06
16,1.1110765442852905e-06,3.0,2.0,2011-10-07 17,"海淀南路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.974546964506175,116.30366286265448,0.0,5.8793720682066675e-06
17,1.1110765442852905e-06,3.0,62.0,2011-10-07 17,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.35475832702711,116.007188601575,0.0,5.8793720682066675e-06
18,1.1110765442852905e-06,3.0,60.0,2011-10-07 17,"ticket office, 八达岭隧道, 延庆区, 延庆县 / Yanqing, 中国",40.35608691672286,116.00193538160816,0.0,5.8793720682066675e-06
19,1.1110765442852905e-06,3.0,51.0,2011-10-07 17,"Home Inn Beijing North Railway Station, 西直门北大街, 西城区, 100032, 中国",39.94364963126355,116.3468626377705,0.0,5.8793720682066675e-06
20,1.1110765442852905e-06,3.0,49.0,2011-10-07 17,"北京北, 北展北街, 西城区, 100032, 中国",39.940738944234944,116.34796167480728,0.0,5.8793720682066675e-06
21,1.1110765442852905e-06,3.0,41.0,2011-10-07 17,"大运村路, 五道口, 海淀路社区, 海淀区, 100083, 中国",39.9792383333333,116.334933333333,0.0,5.8793720682066675e-06
22,1.1110765442852905e-06,3.0,38.0,2011-10-07 17,"北四环西路, 中关村, 稻香园南社区, 海淀区, 10080, 中国",39.98411684210527,116.29927324561407,0.0,5.8793720682066675e-06
23,1.1110765442852905e-06,3.0,36.0,2011-10-07 17,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97612423728814,116.31103274011309,0.0,5.8793720682066675e-06
24,1.1110765442852905e-06,3.0,16.0,2011-10-07 17,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97513314026189,116.33384529419745,0.0,5.8793720682066675e-06
25,1.1110765442852905e-06,3.0,7.0,2011-10-07 17,"星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97726155555557,116.33030686111107,0.0,5.8793720682066675e-06
26,1.1110765442852905e-06,3.0,14.0,2011-10-07 17,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97519426833917,116.31268332304528,0.0,5.8793720682066675e-06
27,1.1110765442852905e-06,3.0,4.0,2011-10-07 17,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97595090924776,116.33157635030828,0.0,5.8793720682066675e-06
28,1.1110765442852905e-06,3.0,121.0,2011-10-07 17,"中国艺术品大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974625,116.328284166667,0.0,5.8793720682066675e-06
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.7592327785721992,3.0,3.0,2011-10-07 18,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97803971474186,116.3317192164997,0,90
1,0.24073722232777486,3.0,4.0,2011-10-07 18,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.97595090924776,116.33157635030828,0,90
2,1.1110777787777492e-06,3.0,1.0,2011-10-07 18,"微软亚洲研究院, 善缘街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.97861458837935,116.30449875695587,0,90
3,1.1110777787777492e-06,3.0,65.0,2011-10-07 18,"首开智慧社停车场, 8, 育知东路, 田园风光雅园, 东小口村, 昌平区, 102208, 中国",40.0722433333333,116.32895833333299,0,90
4,1.1110777787777492e-06,3.0,12.0,2011-10-07 18,"紫金数码园5号楼, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97721239130435,116.32925536231885,0,90
5,1.1110777787777492e-06,3.0,111.0,2011-10-07 18,"CNIC, 4, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98003313333333,116.32984473333336,0,90
6,1.1110777787777492e-06,3.0,107.0,2011-10-07 18,"海淀交通支队中关村大队, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97716183908045,116.327778678161,0,90
7,1.1110777787777492e-06,3.0,99.0,2011-10-07 18,"北京银行, 中关村南路, 科育社区, 海淀路社区, 海淀区, 100190, 中国",39.97986,116.319308333333,0,90
8,1.1110777787777492e-06,3.0,32.0,2011-10-07 18,"中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97421821839081,116.31150954022993,0,90
9,1.1110777787777492e-06,3.0,95.0,2011-10-07 18,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97998892156863,116.32718764705886,0,90
10,1.1110777787777492e-06,3.0,93.0,2011-10-07 18,"彩和坊路, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.9765164799628,116.30291159443328,0,90
11,1.1110777787777492e-06,3.0,80.0,2011-10-07 18,"航天恆星大廈, 知春路, 中关村, 海淀路社区, 海淀区, 北京市, 100098, 中国",39.974901488269786,116.32260119501458,0,90
12,1.1110777787777492e-06,3.0,76.0,2011-10-07 18,"理想国际大厦, 海淀北一街, 科育社区, 海淀路社区, 海淀区, 100080, 中国",39.98298169753085,116.3038847222222,0,90
13,1.1110777787777492e-06,3.0,18.0,2011-10-07 18,"招商银行, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9771986781609,116.30741557471264,0,90
14,1.1110777787777492e-06,3.0,5.0,2011-10-07 18,"中国邮政, 海淀西街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.980067360677644,116.30343277885576,0,90
15,1.1110777787777492e-06,3.0,63.0,2011-10-07 18,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.359300301083,116.01389083964958,0,90
16,1.1110777787777492e-06,3.0,64.0,2011-10-07 18,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.3571323951593,116.01738270436209,0,90
17,1.1110777787777492e-06,3.0,2.0,2011-10-07 18,"海淀南路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.974546964506175,116.30366286265448,0,90
18,1.1110777787777492e-06,3.0,62.0,2011-10-07 18,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.35475832702711,116.007188601575,0,90
19,1.1110777787777492e-06,3.0,60.0,2011-10-07 18,"ticket office, 八达岭隧道, 延庆区, 延庆县 / Yanqing, 中国",40.35608691672286,116.00193538160816,0,90
20,1.1110777787777492e-06,3.0,51.0,2011-10-07 18,"Home Inn Beijing North Railway Station, 西直门北大街, 西城区, 100032, 中国",39.94364963126355,116.3468626377705,0,90
21,1.1110777787777492e-06,3.0,49.0,2011-10-07 18,"北京北, 北展北街, 西城区, 100032, 中国",39.940738944234944,116.34796167480728,0,90
22,1.1110777787777492e-06,3.0,41.0,2011-10-07 18,"大运村路, 五道口, 海淀路社区, 海淀区, 100083, 中国",39.9792383333333,116.334933333333,0,90
23,1.1110777787777492e-06,3.0,38.0,2011-10-07 18,"北四环西路, 中关村, 稻香园南社区, 海淀区, 10080, 中国",39.98411684210527,116.29927324561407,0,90
24,1.1110777787777492e-06,3.0,36.0,2011-10-07 18,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97612423728814,116.31103274011309,0,90
25,1.1110777787777492e-06,3.0,16.0,2011-10-07 18,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97513314026189,116.33384529419745,0,90
26,1.1110777787777492e-06,3.0,7.0,2011-10-07 18,"星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97726155555557,116.33030686111107,0,90
27,1.1110777787777492e-06,3.0,14.0,2011-10-07 18,"Electronics (components) market, 大泥湾路, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97519426833917,116.31268332304528,0,90
28,1.1110777787777492e-06,3.0,121.0,2011-10-07 18,"中国艺术品大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974625,116.328284166667,0,90
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.00459655172413793,95.0,1.0,2011-10-08 21,"微软亚洲研究院, 善缘街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.97861458837935,116.30449875695587,0.0,1.384016865713303
1,0.00459655172413793,95.0,64.0,2011-10-08 21,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.3571323951593,116.01738270436209,0.0,1.384016865713303
2,0.00459655172413793,95.0,12.0,2011-10-08 21,"紫金数码园5号楼, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97721239130435,116.32925536231885,0.0,1.384016865713303
3,0.00459655172413793,95.0,111.0,2011-10-08 21,"CNIC, 4, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98003313333333,116.32984473333336,0.0,1.384016865713303
4,0.00459655172413793,95.0,107.0,2011-10-08 21,"海淀交通支队中关村大队, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97716183908045,116.327778678161,0.0,1.384016865713303
5,0.00459655172413793,95.0,99.0,2011-10-08 21,"北京银行, 中关村南路, 科育社区, 海淀路社区, 海淀区, 100190, 中国",39.97986,116.319308333333,0.0,1.384016865713303
6,0.00459655172413793,95.0,32.0,2011-10-08 21,"中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.97421821839081,116.31150954022993,0.0,1.384016865713303
7,0.00459655172413793,95.0,95.0,2011-10-08 21,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97998892156863,116.32718764705886,1.0,1.384016865713303
8,0.00459655172413793,95.0,93.0,2011-10-08 21,"彩和坊路, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.9765164799628,116.30291159443328,0.0,1.384016865713303
9,0.00459655172413793,95.0,80.0,2011-10-08 21,"航天恆星大廈, 知春路, 中关村, 海淀路社区, 海淀区, 北京市, 100098, 中国",39.974901488269786,116.32260119501458,0.0,1.384016865713303
10,0.00459655172413793,95.0,76.0,2011-10-08 21,"理想国际大厦, 海淀北一街, 科育社区, 海淀路社区, 海淀区, 100080, 中国",39.98298169753085,116.3038847222222,0.0,1.384016865713303
11,0.00459655172413793,95.0,18.0,2011-10-08 21,"招商银行, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9771986781609,116.30741557471264,0.0,1.384016865713303
12,0.00459655172413793,95.0,5.0,2011-10-08 21,"中国邮政, 海淀西街, 中关村, 海淀路社区, 海淀区, 100080, 中国",39.980067360677644,116.30343277885576,0.0,1.384016865713303
13,0.00459655172413793,95.0,65.0,2011-10-08 21,"首开智慧社停车场, 8, 育知东路, 田园风光雅园, 东小口村, 昌平区, 102208, 中国",40.0722433333333,116.32895833333299,0.0,1.384016865713303
14,0.00459655172413793,95.0,63.0,2011-10-08 21,"长城, 延庆区, 延庆县 / Yanqing, 中国",40.359300301083,116.01389083964958,0.0,1.384016865713303
15,0.00459655172413793,95.0,2.0,2011-10-08 21,"海淀南路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.974546964506175,116.30366286265448,0.0,1.384016865713303
