	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0	(21-22)-14.0	(21-22)-15.0	(21-22)-16.0	(21-22)-17.0	(21-22)-18.0	(21-22)-19.0	(21-22)-20.0	(21-22)-21.0	(21-22)-22.0	(21-22)-23.0	(21-22)-24.0	(21-22)-25.0	(21-22)-26.0	(21-22)-27.0	(21-22)-28.0	(21-22)-29.0	(21-22)-30.0	(21-22)-31.0	(21-22)-32.0	(21-22)-33.0	(21-22)-34.0	(21-22)-35.0	(21-22)-36.0	(21-22)-37.0	(21-22)-38.0	(21-22)-39.0	(21-22)-40.0	(21-22)-41.0	(21-22)-42.0	(21-22)-43.0	(21-22)-44.0
31.0	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	0.9995701848205264	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06
32.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
33.0	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	0.9995701848205264	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06	9.995701848205264e-06
34.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
35.0	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	0.9995701848205266	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06	9.995701848205267e-06
36.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
37.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
38.0	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	0.9995585507280798	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05	1.0266262137687136e-05
39.0	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.9839526166128204	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512	0.0003731949624925512
40.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
41.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
42.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
43.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
44.0	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704	0.022727272727272704
